Date,Time,Meal_Time,Student_ID,Item,Quantity,Actual_Item_Price,Price,Total_Amount,Payment_Mode,Weather,Rating,Taste,DayOfWeek
13-10-2025,13:33,Lunch,87,North Indian Thali,2,30,30,60,UPI,Sunny,4,Good,Monday
13-10-2025,12:27,Lunch,39,Sandwich,2,40,40,80,Card,Sunny,3.9,Good,Monday
13-10-2025,19:36,Evening Snacks,23,South Indian Thali,1,90,90,90,UPI,Sunny,4.1,Good,Monday
13-10-2025,15:55,Evening Snacks,96,Tea,1,30,30,30,UPI,Sunny,4.2,Very Good,Monday
13-10-2025,19:29,Evening Snacks,82,Juice,1,30,30,30,Cash,Sunny,3.2,Average,Monday
13-10-2025,16:55,Evening Snacks,71,Bhel Puri,3,30,30,90,Cash,Rainy,4.8,Excellent,Monday
13-10-2025,15:22,Evening Snacks,46,Sandwich,1,90,90,90,UPI,Sunny,3.7,Good,Monday
13-10-2025,17:23,Evening Snacks,52,Ice Cream,1,30,30,30,UPI,Sunny,4,Good,Monday
13-10-2025,19:24,Evening Snacks,21,Upma,2,30,30,60,UPI,Rainy,4,Good,Monday
13-10-2025,19:43,Evening Snacks,54,Pani Puri,2,25,25,50,UPI,Rainy,4.8,Excellent,Monday
13-10-2025,09:00,Breakfast,75,Poori,2,30,30,60,Cash,Rainy,4,Good,Monday
13-10-2025,12:36,Lunch,98,Dosa,1,45,45,45,UPI,Sunny,4.6,Excellent,Monday
13-10-2025,12:40,Lunch,72,North Indian Thali,1,30,30,30,UPI,Cloudy,4.2,Very Good,Monday
13-10-2025,19:59,Evening Snacks,71,Dosa,3,40,40,120,UPI,Cloudy,3.6,Average,Monday
13-10-2025,17:39,Evening Snacks,64,Upma,2,30,30,60,UPI,Cloudy,4.1,Good,Monday
13-10-2025,12:13,Lunch,83,Bisibele Bath,1,90,90,90,UPI,Sunny,4,Good,Monday
13-10-2025,19:58,Evening Snacks,29,Tea,3,12,12,36,UPI,Cloudy,3.6,Average,Monday
13-10-2025,14:00,Lunch,43,Coffee,3,30,30,90,UPI,Cloudy,4.1,Good,Monday
13-10-2025,18:03,Evening Snacks,51,South Indian Thali,1,90,90,90,Cash,Rainy,4,Good,Monday
13-10-2025,15:37,Evening Snacks,79,Ice Cream,2,90,90,180,UPI,Sunny,4.2,Very Good,Monday
13-10-2025,19:19,Evening Snacks,29,South Indian Thali,1,90,90,90,Cash,Rainy,4.1,Good,Monday
13-10-2025,17:21,Evening Snacks,84,Poori,3,45,45,135,UPI,Rainy,3.7,Good,Monday
13-10-2025,17:22,Evening Snacks,27,Upma,2,30,30,60,UPI,Rainy,4.3,Very Good,Monday
13-10-2025,12:07,Lunch,13,Sandwich,3,30,30,90,UPI,Sunny,3.8,Good,Monday
13-10-2025,15:54,Evening Snacks,92,Bhel Puri,3,90,90,270,UPI,Windy,2.8,Average,Monday
13-10-2025,15:17,Evening Snacks,27,Bhel Puri,3,45,45,135,UPI,Sunny,4.1,Good,Monday
13-10-2025,12:15,Lunch,76,Veg Biryani,1,45,45,45,Card,Sunny,3.8,Good,Monday
13-10-2025,13:38,Lunch,83,Sandwich,3,45,45,135,UPI,Sunny,4.2,Very Good,Monday
13-10-2025,19:28,Evening Snacks,45,Poori,1,45,45,45,Card,Rainy,4.8,Excellent,Monday
13-10-2025,13:57,Lunch,59,Coffee,1,40,40,40,UPI,Windy,4.8,Excellent,Monday
13-10-2025,19:29,Evening Snacks,74,Idly,2,25,25,50,UPI,Cloudy,3.9,Good,Monday
13-10-2025,16:25,Evening Snacks,24,Coffee,1,15,15,15,Cash,Rainy,3.7,Good,Monday
13-10-2025,13:56,Lunch,59,Coffee,3,30,30,90,UPI,Sunny,4.2,Very Good,Monday
13-10-2025,15:57,Evening Snacks,29,Tea,3,25,25,75,UPI,Cloudy,3.9,Good,Monday
13-10-2025,13:16,Lunch,14,Dosa,2,25,25,50,UPI,Sunny,4.2,Very Good,Monday
13-10-2025,13:38,Lunch,100,Tea,2,25,25,50,Cash,Sunny,3.7,Good,Monday
13-10-2025,13:17,Lunch,98,Fried Rice,1,45,45,45,Card,Sunny,4.1,Good,Monday
13-10-2025,08:28,Breakfast,28,Bisibele Bath,1,30,30,30,UPI,Cloudy,3.7,Good,Monday
13-10-2025,18:47,Evening Snacks,88,Pani Puri,1,25,25,25,UPI,Sunny,4.5,Excellent,Monday
13-10-2025,15:12,Evening Snacks,70,French Fries,3,25,25,75,Cash,Sunny,3.8,Good,Monday
13-10-2025,13:33,Lunch,64,Tea,2,12,12,24,UPI,Sunny,4.3,Very Good,Monday
13-10-2025,12:09,Lunch,14,Idly,1,40,40,40,UPI,Sunny,3.5,Average,Monday
13-10-2025,08:36,Breakfast,85,Bisibele Bath,2,25,25,50,Cash,Windy,4.3,Very Good,Monday
13-10-2025,08:03,Breakfast,5,Idly,1,30,30,30,UPI,Cloudy,3.6,Average,Monday
14-10-2025,16:46,Evening Snacks,52,Bhel Puri,1,30,30,30,UPI,Cloudy,4.1,Good,Tuesday
14-10-2025,17:18,Evening Snacks,16,Upma,1,30,30,30,Card,Rainy,4.4,Very Good,Tuesday
14-10-2025,13:04,Lunch,71,Coffee,1,12,12,12,UPI,Cloudy,3.9,Good,Tuesday
14-10-2025,17:15,Evening Snacks,55,Bisibele Bath,1,50,50,50,UPI,Rainy,3.6,Average,Tuesday
14-10-2025,19:24,Evening Snacks,13,South Indian Thali,3,90,90,270,UPI,Rainy,4.2,Very Good,Tuesday
14-10-2025,18:37,Evening Snacks,13,Idly,2,25,25,50,Cash,Rainy,3.7,Good,Tuesday
14-10-2025,19:06,Evening Snacks,91,Upma,1,30,30,30,UPI,Rainy,3.8,Good,Tuesday
14-10-2025,15:39,Evening Snacks,39,Coffee,1,50,50,50,UPI,Windy,4.1,Good,Tuesday
14-10-2025,17:01,Evening Snacks,72,Coffee,3,15,15,45,Cash,Rainy,4.5,Excellent,Tuesday
14-10-2025,08:11,Breakfast,59,Bisibele Bath,2,40,40,80,Cash,Sunny,4,Good,Tuesday
14-10-2025,12:17,Lunch,99,Sandwich,3,12,12,36,UPI,Sunny,4,Good,Tuesday
14-10-2025,12:55,Lunch,63,Bisibele Bath,1,30,30,30,UPI,Sunny,4.3,Very Good,Tuesday
14-10-2025,12:54,Lunch,71,Coffee,1,15,15,15,UPI,Sunny,4,Good,Tuesday
14-10-2025,09:21,Breakfast,85,Coffee,1,50,50,50,UPI,Sunny,4.3,Very Good,Tuesday
14-10-2025,13:13,Lunch,16,Tea,1,40,40,40,UPI,Sunny,4.4,Very Good,Tuesday
14-10-2025,12:06,Lunch,43,Juice,1,30,30,30,UPI,Sunny,3.9,Good,Tuesday
14-10-2025,12:52,Lunch,50,Fried Rice,1,25,25,25,UPI,Sunny,2.7,Average,Tuesday
14-10-2025,12:32,Lunch,42,Idly,1,50,50,50,UPI,Windy,3.7,Good,Tuesday
14-10-2025,19:07,Evening Snacks,18,Sandwich,1,40,40,40,Cash,Cloudy,4.5,Excellent,Tuesday
14-10-2025,13:02,Lunch,75,South Indian Thali,2,50,50,100,UPI,Cloudy,4,Good,Tuesday
14-10-2025,16:18,Evening Snacks,55,Coffee,1,80,80,80,UPI,Cloudy,3.9,Good,Tuesday
14-10-2025,16:04,Evening Snacks,48,Tea,1,15,15,15,UPI,Rainy,4.5,Excellent,Tuesday
14-10-2025,16:20,Evening Snacks,85,Tea,1,90,90,90,UPI,Sunny,4,Good,Tuesday
14-10-2025,12:46,Lunch,24,Veg Biryani,1,35,35,35,UPI,Windy,3.2,Average,Tuesday
14-10-2025,15:11,Evening Snacks,18,Pani Puri,2,40,40,80,Card,Sunny,3.4,Average,Tuesday
14-10-2025,15:51,Evening Snacks,2,Juice,2,25,25,50,UPI,Sunny,4.2,Very Good,Tuesday
14-10-2025,08:05,Breakfast,15,Dosa,1,50,50,50,UPI,Sunny,4,Good,Tuesday
14-10-2025,09:44,Breakfast,24,Tea,2,35,35,70,UPI,Cloudy,4.6,Excellent,Tuesday
14-10-2025,09:29,Breakfast,1,Chapati,1,90,90,90,UPI,Rainy,3.7,Good,Tuesday
14-10-2025,18:45,Evening Snacks,87,Fried Rice,1,70,70,70,UPI,Cloudy,3.9,Good,Tuesday
14-10-2025,17:25,Evening Snacks,1,Dosa,1,40,40,40,UPI,Sunny,3.6,Average,Tuesday
14-10-2025,12:24,Lunch,45,Veg Biryani,1,30,30,30,Cash,Sunny,3.8,Good,Tuesday
14-10-2025,12:29,Lunch,23,Dosa,1,70,70,70,UPI,Sunny,3.2,Average,Tuesday
14-10-2025,12:01,Lunch,20,Sandwich,3,30,30,90,UPI,Sunny,3.8,Good,Tuesday
14-10-2025,13:17,Lunch,1,Ice Cream,2,15,15,30,UPI,Sunny,4,Good,Tuesday
14-10-2025,09:32,Breakfast,15,Idly,2,30,30,60,UPI,Rainy,3.9,Good,Tuesday
14-10-2025,13:40,Lunch,45,Tea,1,30,30,30,Cash,Sunny,4.9,Excellent,Tuesday
14-10-2025,09:49,Breakfast,19,Upma,2,30,30,60,UPI,Rainy,4.7,Excellent,Tuesday
14-10-2025,19:15,Evening Snacks,56,Tea,1,12,12,12,UPI,Rainy,3.7,Good,Tuesday
14-10-2025,13:29,Lunch,72,Bisibele Bath,2,50,50,100,UPI,Cloudy,3.2,Average,Tuesday
14-10-2025,15:59,Evening Snacks,70,Coffee,1,30,30,30,UPI,Sunny,4,Good,Tuesday
14-10-2025,17:06,Evening Snacks,92,Dosa,1,40,40,40,UPI,Cloudy,4.2,Very Good,Tuesday
14-10-2025,12:09,Lunch,98,Juice,1,50,50,50,UPI,Sunny,3.7,Good,Tuesday
14-10-2025,17:24,Evening Snacks,53,Upma,3,30,30,90,UPI,Cloudy,3.7,Good,Tuesday
14-10-2025,13:53,Lunch,23,Chapati,1,40,40,40,UPI,Cloudy,4.6,Excellent,Tuesday
14-10-2025,16:26,Evening Snacks,97,Pani Puri,1,25,25,25,UPI,Rainy,3.9,Good,Tuesday
14-10-2025,16:56,Evening Snacks,60,Pani Puri,1,30,30,30,UPI,Rainy,4.3,Very Good,Tuesday
14-10-2025,15:14,Evening Snacks,85,Coffee,1,40,40,40,UPI,Cloudy,3.6,Average,Tuesday
14-10-2025,18:53,Evening Snacks,93,Tea,1,12,12,12,UPI,Cloudy,4,Good,Tuesday
14-10-2025,15:01,Evening Snacks,42,Sandwich,3,50,50,150,UPI,Sunny,3.9,Good,Tuesday
14-10-2025,18:35,Evening Snacks,70,Bhel Puri,1,30,30,30,Card,Cloudy,3.7,Good,Tuesday
14-10-2025,13:13,Lunch,78,South Indian Thali,2,25,25,50,UPI,Cloudy,4.5,Excellent,Tuesday
14-10-2025,15:06,Evening Snacks,67,Coffee,1,50,50,50,UPI,Cloudy,3.4,Average,Tuesday
14-10-2025,18:49,Evening Snacks,50,Bisibele Bath,1,50,50,50,UPI,Rainy,4.1,Good,Tuesday
14-10-2025,12:30,Lunch,48,Juice,1,90,90,90,UPI,Sunny,3.9,Good,Tuesday
14-10-2025,17:21,Evening Snacks,54,Bisibele Bath,2,50,50,100,UPI,Cloudy,4.2,Very Good,Tuesday
14-10-2025,18:47,Evening Snacks,8,Bisibele Bath,3,50,50,150,UPI,Rainy,3.9,Good,Tuesday
14-10-2025,13:21,Lunch,62,Dosa,1,35,35,35,Cash,Sunny,4.3,Very Good,Tuesday
14-10-2025,13:18,Lunch,38,Sandwich,2,25,25,50,UPI,Sunny,3.6,Average,Tuesday
14-10-2025,13:39,Lunch,42,Tea,1,90,90,90,UPI,Windy,4.5,Excellent,Tuesday
14-10-2025,16:26,Evening Snacks,33,Pani Puri,1,30,30,30,UPI,Rainy,4,Good,Tuesday
14-10-2025,13:05,Lunch,11,Dosa,1,45,45,45,UPI,Sunny,3.5,Average,Tuesday
14-10-2025,18:18,Evening Snacks,32,Bhel Puri,1,30,30,30,UPI,Rainy,4.3,Very Good,Tuesday
14-10-2025,15:41,Evening Snacks,37,Juice,3,50,50,150,UPI,Sunny,3.9,Good,Tuesday
14-10-2025,18:38,Evening Snacks,49,French Fries,3,50,50,150,UPI,Rainy,3.3,Average,Tuesday
14-10-2025,12:21,Lunch,98,Veg Biryani,1,90,90,90,UPI,Sunny,4.1,Good,Tuesday
14-10-2025,12:18,Lunch,38,Idly,3,50,50,150,UPI,Sunny,4.4,Very Good,Tuesday
14-10-2025,12:28,Lunch,18,Dosa,3,25,25,75,UPI,Windy,4.5,Excellent,Tuesday
14-10-2025,12:05,Lunch,78,Ice Cream,2,25,25,50,UPI,Sunny,3.8,Good,Tuesday
14-10-2025,13:55,Lunch,57,Coffee,1,25,25,25,UPI,Cloudy,4.1,Good,Tuesday
14-10-2025,08:37,Breakfast,4,Chapati,1,15,15,15,UPI,Rainy,4,Good,Tuesday
14-10-2025,08:59,Breakfast,16,Idly,1,12,12,12,UPI,Rainy,4.6,Excellent,Tuesday
14-10-2025,19:31,Evening Snacks,78,Tea,2,40,40,80,UPI,Rainy,3.7,Good,Tuesday
14-10-2025,16:46,Evening Snacks,46,Juice,1,45,45,45,Card,Rainy,3.8,Good,Tuesday
14-10-2025,08:27,Breakfast,21,Coffee,2,50,50,100,UPI,Sunny,3.7,Good,Tuesday
14-10-2025,09:08,Breakfast,6,Dosa,1,25,25,25,UPI,Rainy,3.4,Average,Tuesday
14-10-2025,09:14,Breakfast,83,Chapati,1,40,40,40,UPI,Cloudy,4.1,Good,Tuesday
14-10-2025,13:19,Lunch,11,Sandwich,2,90,90,180,UPI,Sunny,4.6,Excellent,Tuesday
14-10-2025,08:07,Breakfast,83,Chapati,2,40,40,80,UPI,Cloudy,3.9,Good,Tuesday
14-10-2025,12:48,Lunch,49,Idly,1,40,40,40,Cash,Sunny,3.6,Average,Tuesday
15-10-2025,18:11,Evening Snacks,46,Idly,1,25,25,25,UPI,Sunny,4.1,Good,Wednesday
15-10-2025,13:33,Lunch,19,Juice,3,15,15,45,UPI,Sunny,4.2,Very Good,Wednesday
15-10-2025,09:41,Breakfast,18,Poori,1,30,30,30,Card,Rainy,3.9,Good,Wednesday
15-10-2025,12:49,Lunch,69,Coffee,2,25,25,50,Card,Cloudy,4.6,Excellent,Wednesday
15-10-2025,08:42,Breakfast,32,Upma,1,50,50,50,UPI,Cloudy,3.7,Good,Wednesday
15-10-2025,09:34,Breakfast,26,Poori,1,15,15,15,Cash,Sunny,3.9,Good,Wednesday
15-10-2025,16:56,Evening Snacks,64,Tea,2,40,40,80,UPI,Rainy,4.1,Good,Wednesday
15-10-2025,18:49,Evening Snacks,85,Idly,1,25,25,25,UPI,Sunny,4.2,Very Good,Wednesday
15-10-2025,16:37,Evening Snacks,74,French Fries,1,25,25,25,UPI,Cloudy,4,Good,Wednesday
15-10-2025,16:45,Evening Snacks,53,Juice,2,90,90,180,Cash,Sunny,3.5,Average,Wednesday
15-10-2025,09:32,Breakfast,32,Upma,1,25,25,25,UPI,Windy,4.9,Excellent,Wednesday
15-10-2025,18:40,Evening Snacks,4,Pani Puri,2,25,25,50,UPI,Sunny,3.9,Good,Wednesday
15-10-2025,16:01,Evening Snacks,18,Tea,1,30,30,30,UPI,Cloudy,4,Good,Wednesday
15-10-2025,13:02,Lunch,20,Sandwich,1,70,70,70,UPI,Sunny,4.2,Very Good,Wednesday
15-10-2025,18:36,Evening Snacks,54,Pani Puri,1,25,25,25,UPI,Cloudy,3.7,Good,Wednesday
15-10-2025,17:21,Evening Snacks,78,Upma,1,30,30,30,UPI,Rainy,4,Good,Wednesday
15-10-2025,12:05,Lunch,59,Sandwich,2,12,12,24,UPI,Sunny,3.7,Good,Wednesday
15-10-2025,18:02,Evening Snacks,27,Juice,1,30,30,30,UPI,Rainy,4.2,Very Good,Wednesday
15-10-2025,12:44,Lunch,49,Sandwich,1,25,25,25,UPI,Sunny,3.9,Good,Wednesday
15-10-2025,15:16,Evening Snacks,92,Ice Cream,3,45,45,135,UPI,Sunny,4.1,Good,Wednesday
15-10-2025,09:24,Breakfast,53,Tea,2,30,30,60,UPI,Rainy,3.6,Average,Wednesday
15-10-2025,16:52,Evening Snacks,18,French Fries,3,40,40,120,UPI,Sunny,3.7,Good,Wednesday
15-10-2025,09:39,Breakfast,50,Chapati,1,25,25,25,UPI,Sunny,3.5,Average,Wednesday
15-10-2025,12:54,Lunch,57,Veg Biryani,2,50,50,100,UPI,Sunny,3.7,Good,Wednesday
15-10-2025,18:34,Evening Snacks,24,French Fries,2,50,50,100,UPI,Rainy,3,Average,Wednesday
15-10-2025,12:44,Lunch,63,Tea,1,15,15,15,UPI,Sunny,3.9,Good,Wednesday
15-10-2025,18:20,Evening Snacks,34,Samosa,2,15,15,30,UPI,Cloudy,3.8,Good,Wednesday
15-10-2025,12:37,Lunch,36,Ice Cream,1,90,90,90,UPI,Sunny,4.1,Good,Wednesday
15-10-2025,12:47,Lunch,53,Chapati,1,40,40,40,Cash,Windy,4,Good,Wednesday
15-10-2025,12:00,Lunch,54,Dosa,3,15,15,45,UPI,Sunny,4.5,Excellent,Wednesday
15-10-2025,13:58,Lunch,87,Tea,1,30,30,30,UPI,Sunny,5,Excellent,Wednesday
15-10-2025,17:32,Evening Snacks,23,Juice,2,30,30,60,UPI,Sunny,4.5,Excellent,Wednesday
15-10-2025,18:21,Evening Snacks,100,Samosa,3,15,15,45,UPI,Rainy,3.8,Good,Wednesday
15-10-2025,13:52,Lunch,17,Tea,1,30,30,30,UPI,Sunny,3.8,Good,Wednesday
15-10-2025,08:55,Breakfast,19,Upma,1,40,40,40,UPI,Rainy,4.3,Very Good,Wednesday
15-10-2025,13:03,Lunch,37,Juice,2,70,70,140,UPI,Sunny,3.3,Average,Wednesday
15-10-2025,19:25,Evening Snacks,48,Juice,1,30,30,30,UPI,Sunny,3.9,Good,Wednesday
15-10-2025,18:14,Evening Snacks,30,South Indian Thali,1,90,90,90,Cash,Rainy,3.9,Good,Wednesday
15-10-2025,15:17,Evening Snacks,88,Tea,3,50,50,150,UPI,Sunny,4.2,Very Good,Wednesday
15-10-2025,17:49,Evening Snacks,89,Pani Puri,1,25,25,25,UPI,Sunny,4.2,Very Good,Wednesday
15-10-2025,19:58,Evening Snacks,63,Bisibele Bath,2,50,50,100,UPI,Cloudy,3.7,Good,Wednesday
15-10-2025,18:53,Evening Snacks,81,Poori,2,45,45,90,UPI,Rainy,3.8,Good,Wednesday
15-10-2025,19:13,Evening Snacks,9,Upma,1,30,30,30,UPI,Cloudy,4.2,Very Good,Wednesday
15-10-2025,17:38,Evening Snacks,93,French Fries,1,50,50,50,Cash,Rainy,3.7,Good,Wednesday
15-10-2025,16:04,Evening Snacks,99,Bhel Puri,1,40,40,40,UPI,Cloudy,4.5,Excellent,Wednesday
15-10-2025,13:36,Lunch,87,Sandwich,3,90,90,270,UPI,Sunny,4.2,Very Good,Wednesday
15-10-2025,13:41,Lunch,78,Veg Biryani,3,40,40,120,UPI,Sunny,4.1,Good,Wednesday
15-10-2025,16:34,Evening Snacks,2,Bhel Puri,2,30,30,60,UPI,Rainy,4.2,Very Good,Wednesday
15-10-2025,15:32,Evening Snacks,77,Tea,2,40,40,80,UPI,Sunny,3.8,Good,Wednesday
15-10-2025,08:47,Breakfast,15,Coffee,1,30,30,30,UPI,Cloudy,3.7,Good,Wednesday
15-10-2025,13:19,Lunch,73,Sandwich,2,45,45,90,UPI,Sunny,3.8,Good,Wednesday
15-10-2025,13:45,Lunch,10,South Indian Thali,1,15,15,15,UPI,Cloudy,4.2,Very Good,Wednesday
15-10-2025,18:14,Evening Snacks,68,Dosa,1,40,40,40,Cash,Cloudy,4.1,Good,Wednesday
15-10-2025,19:44,Evening Snacks,28,Fried Rice,1,70,70,70,UPI,Rainy,3.8,Good,Wednesday
15-10-2025,19:27,Evening Snacks,8,Upma,1,30,30,30,UPI,Rainy,4.3,Very Good,Wednesday
15-10-2025,08:30,Breakfast,66,Dosa,2,50,50,100,UPI,Sunny,3.9,Good,Wednesday
15-10-2025,08:27,Breakfast,36,Dosa,1,40,40,40,UPI,Rainy,3.7,Good,Wednesday
15-10-2025,16:01,Evening Snacks,65,Bhel Puri,1,90,90,90,UPI,Cloudy,4.1,Good,Wednesday
15-10-2025,13:19,Lunch,67,Idly,2,25,25,50,UPI,Cloudy,3.6,Average,Wednesday
15-10-2025,12:57,Lunch,71,Fried Rice,2,90,90,180,UPI,Sunny,3.3,Average,Wednesday
15-10-2025,09:58,Breakfast,85,Idly,2,25,25,50,UPI,Windy,4,Good,Wednesday
15-10-2025,13:17,Lunch,62,Juice,1,30,30,30,Cash,Sunny,3.7,Good,Wednesday
15-10-2025,08:11,Breakfast,55,Dosa,2,50,50,100,UPI,Sunny,3.9,Good,Wednesday
15-10-2025,17:28,Evening Snacks,50,Samosa,2,15,15,30,UPI,Rainy,3.6,Average,Wednesday
15-10-2025,13:34,Lunch,21,Veg Biryani,1,80,80,80,UPI,Cloudy,4.5,Excellent,Wednesday
15-10-2025,09:51,Breakfast,43,Bisibele Bath,1,30,30,30,UPI,Cloudy,3.7,Good,Wednesday
15-10-2025,12:24,Lunch,9,South Indian Thali,3,50,50,150,UPI,Sunny,3.8,Good,Wednesday
15-10-2025,12:41,Lunch,48,Sandwich,2,30,30,60,UPI,Sunny,4.2,Very Good,Wednesday
15-10-2025,12:30,Lunch,99,Ice Cream,2,15,15,30,Card,Sunny,3.4,Average,Wednesday
15-10-2025,15:36,Evening Snacks,13,Ice Cream,1,45,45,45,UPI,Sunny,3.4,Average,Wednesday
15-10-2025,19:59,Evening Snacks,9,Bisibele Bath,1,50,50,50,Cash,Sunny,4.2,Very Good,Wednesday
15-10-2025,13:44,Lunch,71,North Indian Thali,2,12,12,24,UPI,Sunny,3.8,Good,Wednesday
15-10-2025,15:26,Evening Snacks,1,Juice,1,50,50,50,UPI,Sunny,3.6,Average,Wednesday
15-10-2025,18:27,Evening Snacks,23,Dosa,2,40,40,80,UPI,Rainy,4.2,Very Good,Wednesday
15-10-2025,18:50,Evening Snacks,82,Upma,1,30,30,30,UPI,Rainy,3.7,Good,Wednesday
15-10-2025,17:15,Evening Snacks,48,Bisibele Bath,3,50,50,150,UPI,Rainy,3.9,Good,Wednesday
15-10-2025,12:30,Lunch,25,Idly,2,50,50,100,UPI,Sunny,3.6,Average,Wednesday
15-10-2025,16:12,Evening Snacks,82,Bhel Puri,1,40,40,40,UPI,Sunny,4.1,Good,Wednesday
15-10-2025,17:57,Evening Snacks,61,Tea,2,12,12,24,UPI,Rainy,4.5,Excellent,Wednesday
15-10-2025,17:29,Evening Snacks,38,Juice,3,30,30,90,UPI,Rainy,3.3,Average,Wednesday
16-10-2025,13:28,Lunch,50,Fried Rice,3,90,90,270,UPI,Cloudy,4,Good,Thursday
16-10-2025,09:17,Breakfast,19,Coffee,1,25,25,25,UPI,Cloudy,4.3,Very Good,Thursday
16-10-2025,08:18,Breakfast,87,Tea,1,40,40,40,UPI,Sunny,3.8,Good,Thursday
16-10-2025,16:53,Evening Snacks,89,Juice,2,50,50,100,Cash,Rainy,3.5,Average,Thursday
16-10-2025,16:00,Evening Snacks,16,Sandwich,2,45,45,90,Cash,Rainy,4.2,Very Good,Thursday
16-10-2025,16:20,Evening Snacks,91,Coffee,1,40,40,40,UPI,Sunny,4.4,Very Good,Thursday
16-10-2025,13:38,Lunch,53,Juice,3,45,45,135,UPI,Sunny,4.4,Very Good,Thursday
16-10-2025,09:18,Breakfast,25,Bisibele Bath,1,80,80,80,UPI,Cloudy,4.1,Good,Thursday
16-10-2025,17:04,Evening Snacks,20,Samosa,1,15,15,15,UPI,Rainy,4,Good,Thursday
16-10-2025,18:12,Evening Snacks,88,Coffee,2,15,15,30,Cash,Rainy,3.6,Average,Thursday
16-10-2025,13:39,Lunch,17,Veg Biryani,1,25,25,25,UPI,Sunny,4.3,Very Good,Thursday
16-10-2025,16:37,Evening Snacks,91,Pani Puri,3,30,30,90,UPI,Cloudy,4.3,Very Good,Thursday
16-10-2025,15:46,Evening Snacks,54,Coffee,1,30,30,30,UPI,Cloudy,3.5,Average,Thursday
16-10-2025,18:25,Evening Snacks,15,French Fries,3,50,50,150,UPI,Sunny,4.1,Good,Thursday
16-10-2025,18:24,Evening Snacks,6,Sandwich,1,45,45,45,UPI,Rainy,4.3,Very Good,Thursday
16-10-2025,13:46,Lunch,65,Juice,2,90,90,180,UPI,Sunny,4.4,Very Good,Thursday
16-10-2025,12:44,Lunch,86,South Indian Thali,1,15,15,15,UPI,Sunny,4,Good,Thursday
16-10-2025,18:26,Evening Snacks,29,Ice Cream,1,30,30,30,UPI,Sunny,3.7,Good,Thursday
16-10-2025,13:04,Lunch,12,Dosa,2,30,30,60,UPI,Cloudy,3.8,Good,Thursday
16-10-2025,12:36,Lunch,12,Veg Biryani,3,45,45,135,UPI,Sunny,3.6,Average,Thursday
16-10-2025,13:54,Lunch,82,Chapati,2,35,35,70,UPI,Cloudy,4,Good,Thursday
16-10-2025,19:53,Evening Snacks,27,French Fries,1,50,50,50,UPI,Rainy,3.9,Good,Thursday
16-10-2025,19:06,Evening Snacks,55,French Fries,2,50,50,100,UPI,Rainy,4.9,Excellent,Thursday
16-10-2025,13:06,Lunch,43,North Indian Thali,3,50,50,150,UPI,Sunny,4.4,Very Good,Thursday
16-10-2025,19:31,Evening Snacks,86,Coffee,2,15,15,30,UPI,Rainy,4.4,Very Good,Thursday
16-10-2025,12:05,Lunch,3,Dosa,1,25,25,25,UPI,Windy,4.2,Very Good,Thursday
16-10-2025,12:06,Lunch,3,Sandwich,1,50,50,50,UPI,Sunny,3.9,Good,Thursday
16-10-2025,08:03,Breakfast,27,Bisibele Bath,1,45,45,45,UPI,Rainy,3.9,Good,Thursday
16-10-2025,15:14,Evening Snacks,94,Ice Cream,3,12,12,36,UPI,Sunny,3.9,Good,Thursday
16-10-2025,19:58,Evening Snacks,54,Coffee,1,15,15,15,Cash,Rainy,4.1,Good,Thursday
16-10-2025,18:37,Evening Snacks,8,French Fries,1,50,50,50,UPI,Rainy,4.2,Very Good,Thursday
16-10-2025,19:30,Evening Snacks,76,Veg Biryani,3,80,80,240,UPI,Rainy,4,Good,Thursday
16-10-2025,08:56,Breakfast,40,Upma,1,40,40,40,UPI,Rainy,3.9,Good,Thursday
16-10-2025,17:44,Evening Snacks,9,Bisibele Bath,1,50,50,50,UPI,Rainy,3.8,Good,Thursday
16-10-2025,17:00,Evening Snacks,80,Bhel Puri,1,25,25,25,Cash,Rainy,3.4,Average,Thursday
16-10-2025,13:58,Lunch,54,Dosa,2,30,30,60,UPI,Sunny,4.5,Excellent,Thursday
16-10-2025,09:38,Breakfast,83,Chapati,2,45,45,90,UPI,Cloudy,4.9,Excellent,Thursday
16-10-2025,16:43,Evening Snacks,87,Bhel Puri,1,40,40,40,Cash,Rainy,4.5,Excellent,Thursday
16-10-2025,12:08,Lunch,39,Ice Cream,1,30,30,30,Card,Sunny,3.5,Average,Thursday
16-10-2025,16:29,Evening Snacks,45,Sandwich,1,45,45,45,Cash,Cloudy,4.3,Very Good,Thursday
16-10-2025,13:46,Lunch,45,Dosa,1,15,15,15,Cash,Windy,4.4,Very Good,Thursday
16-10-2025,15:27,Evening Snacks,2,Sandwich,1,45,45,45,UPI,Cloudy,3.8,Good,Thursday
16-10-2025,13:59,Lunch,65,Ice Cream,3,15,15,45,UPI,Sunny,4.2,Very Good,Thursday
16-10-2025,17:24,Evening Snacks,86,Sandwich,1,45,45,45,UPI,Rainy,3.8,Good,Thursday
16-10-2025,16:00,Evening Snacks,83,Pani Puri,1,45,45,45,UPI,Cloudy,4.6,Excellent,Thursday
16-10-2025,17:26,Evening Snacks,62,French Fries,2,50,50,100,Cash,Cloudy,4.1,Good,Thursday
16-10-2025,19:10,Evening Snacks,85,South Indian Thali,1,90,90,90,UPI,Sunny,3.6,Average,Thursday
